Fecha,InvoicedQuantity,LineExtensionAmount,Producto,Item_ID,PrecioBase,Price_BaseQuantity,TaxTotal_Amount,TaxSubtotal_TaxableAmount,Pc_Imp,TaxSubtotal_Category_TaxScheme_ID,Charge_Indicator,Pc_Descuento,Charge_Amount,Charge_BaseAmount,Precio_comparar,Precio_Normal,Almacen,total,total_imp,nombre_original,Marca,Categoria,Sabor,Tamano,Tamano_num,Unidad,Cantidad,Sobra_nombre,Precio_Unidad
12 Dec 2023,1.0,5800.00,QUESO COLANTA*230g CREMA,038515,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,QUESO COLANTA*230g CREMA,-,-,-,-,-,-,-,-,-
04 Nov 2023,1.0,5800.00,QUESO COLANTA*230g CREMA,038515,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,QUESO COLANTA*230g CREMA,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,5800.00,QUESO COLANTA*230g CREMA,038515,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,QUESO COLANTA*230g CREMA,-,-,-,-,-,-,-,-,-
04 Feb 2024,1.0,20159.00,QUESO COLANTA*250g PARMESANO RALLADO,064849,20159.0,1.000,3831.0,20159.00,19.0,01,0,0.0,0,0,23990,23990.0,Mercamio,20159.0,23990.0,QUESO COLANTA*250g PARMESANO RALLADO,-,-,-,-,-,-,-,-,-
15 Jan 2024,1.0,20160.00,QUESO COLANTA*250g PARMESANO RALLADO,064849,20160.0,1.000,3830.0,20160.00,19.0,01,0,0.0,0,0,23990,23990.0,Mercamio,20160.0,23990.0,QUESO COLANTA*250g PARMESANO RALLADO,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,20160.00,QUESO COLANTA*250g PARMESANO RALLADO,064849,20160.0,1.000,3830.0,20160.00,19.0,01,0,0.0,0,0,23990,23990.0,Mercamio,20160.0,23990.0,QUESO COLANTA*250g PARMESANO RALLADO,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,20159.00,QUESO COLANTA*250g PARMESANO RALLADO,064849,20159.0,1.000,3831.0,20159.00,19.0,01,0,0.0,0,0,23990,23990.0,Mercamio,20159.0,23990.0,QUESO COLANTA*250g PARMESANO RALLADO,-,-,-,-,-,-,-,-,-
23 Jan 2024,1.0,2600.00,QUESO DEL VECCHIO*38g PERA,062992,2600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2600,2600.0,Mercamio,2600.0,2600.0,QUESO DEL VECCHIO*38g PERA,-,-,-,-,-,-,-,-,-
23 Jan 2024,1.0,2600.00,QUESO DEL VECCHIO*38g PERA,062992,2600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2600,2600.0,Mercamio,2600.0,2600.0,QUESO DEL VECCHIO*38g PERA,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,2600.00,QUESO DEL VECCHIO*38g PERA,062992,2600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2600,2600.0,Mercamio,2600.0,2600.0,QUESO DEL VECCHIO*38g PERA,-,-,-,-,-,-,-,-,-
15 Nov 2023,1.0,2600.00,QUESO DEL VECCHIO*38g PERA,062992,2600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2600,2600.0,Mercamio,2600.0,2600.0,QUESO DEL VECCHIO*38g PERA,-,-,-,-,-,-,-,-,-
15 Nov 2023,1.0,2600.00,QUESO DEL VECCHIO*38g PERA,062992,2600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2600,2600.0,Mercamio,2600.0,2600.0,QUESO DEL VECCHIO*38g PERA,-,-,-,-,-,-,-,-,-
01 Oct 2023,1.0,2080.00,QUESO DEL VECCHIO*38g PERA,062992,2600.0,1.000,0.0,0,0.0,0,false,20.0,520.00,2600.00,2080,2600.0,Mercamio,2600.0,2600.0,QUESO DEL VECCHIO*38g PERA,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,10950.00,QUESO FLORIDA*250g T/CHEDDAR SANDWICH TA,065341,10950.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10950,10950.0,Mercamio,10950.0,10950.0,QUESO FLORIDA*250g T/CHEDDAR SANDWICH TA,-,-,-,-,-,-,-,-,-
13 May 2024,1.0,10950.00,QUESO FLORIDA*400g MOZARELLA BLOQUE,022780,10950.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10950,10950.0,Mercamio,10950.0,10950.0,QUESO FLORIDA*400g MOZARELLA BLOQUE,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,10800.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,10800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10800,10800.0,Mercamio,10800.0,10800.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
04 Feb 2024,1.0,9950.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,9950.0,1.000,0.0,0,0.0,0,0,0.0,0,0,9950,9950.0,Mercamio,9950.0,9950.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,10800.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,10800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10800,10800.0,Mercamio,10800.0,10800.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
15 Nov 2023,1.0,10800.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,10800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10800,10800.0,Mercamio,10800.0,10800.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,10800.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,10800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10800,10800.0,Mercamio,10800.0,10800.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
01 Oct 2023,1.0,9950.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,9950.0,1.000,0.0,0,0.0,0,0,0.0,0,0,9950,9950.0,Mercamio,9950.0,9950.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
07 Sep 2023,1.0,10800.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,10800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10800,10800.0,Mercamio,10800.0,10800.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
27 Aug 2023,1.0,10800.00,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,054099,10800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,10800,10800.0,Mercamio,10800.0,10800.0,QUESO MERCAMIO*400g DOBLE CREMA/TAJADO,-,-,-,-,-,-,-,-,-
31 Mar 2024,1.0,8990.00,QUESO SELETTI*400g DOBLE CREMA TAJADO,065941,8990.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8990,8990.0,Mercamio,8990.0,8990.0,QUESO SELETTI*400g DOBLE CREMA TAJADO,-,-,-,-,-,-,-,-,-
10 Mar 2024,1.0,8990.00,QUESO SELETTI*400g DOBLE CREMA TAJADO,065941,8990.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8990,8990.0,Mercamio,8990.0,8990.0,QUESO SELETTI*400g DOBLE CREMA TAJADO,-,-,-,-,-,-,-,-,-
14 Aug 2023,1.0,8990.00,QUESO SELETTI*400g DOBLE CREMA TAJADO,065941,8990.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8990,8990.0,Mercamio,8990.0,8990.0,QUESO SELETTI*400g DOBLE CREMA TAJADO,-,-,-,-,-,-,-,-,-
07 Jun 2024,1.0,6100.00,QUESO VILLACRUZ*250g D/CREMA TAJADO,063712,6100.0,1.000,0.0,0,0.0,0,0,0.0,0,0,6100,6100.0,Mercamio,6100.0,6100.0,QUESO VILLACRUZ*250g D/CREMA TAJADO,-,-,-,-,-,-,-,-,-
07 Jun 2024,1.0,6100.00,QUESO VILLACRUZ*250g D/CREMA TAJADO,063712,6100.0,1.000,0.0,0,0.0,0,0,0.0,0,0,6100,6100.0,Mercamio,6100.0,6100.0,QUESO VILLACRUZ*250g D/CREMA TAJADO,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,10084.03,QUITA GRASA MR. MUSCULO 500ML,7790520986030,12000.0,1,1915.97,10084.03,19.0,01,0,0.0,0,0,13916,13916.0,Dollarcity,12000.0,13915.97,QUITA GRASA MR. MUSCULO 500ML,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,6722.69,QUITA MANCHA LIQUIDO VANISH BL,7702626217000,8000.0,1,1277.31,6722.69,19.0,01,0,0.0,0,0,9277,9277.0,Dollarcity,8000.0,9277.31,QUITA MANCHA LIQUIDO VANISH BL,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,8403.36,QUITAMANCHA POLVO TANTE ROPA B,7707109106192,10000.0,1,1596.64,8403.36,19.0,01,0,0.0,0,0,11597,11597.0,Dollarcity,10000.0,11596.64,QUITAMANCHA POLVO TANTE ROPA B,-,-,-,-,-,-,-,-,-
01 May 2024,1.0,10335.00,Ques LaMaria Mozarell Taj 400g,7706733000135,15900.0,1.00,0.0,0,0.0,0,false,35.0,5565.00,15900.00,10335,15900.0,Alkosto,15900.0,15900.0,Ques LaMaria Mozarell Taj 400g,-,-,-,-,-,-,-,-,-
01 May 2024,1.0,15882.35,Queso Alkosto Parmes Rall 250g,7705946874526,15882.35,1.00,3017.65,15882.35,19.0,01,0,0.0,0,0,18900,18900.0,Alkosto,15882.0,18899.65,Queso Alkosto Parmes Rall 250g,-,-,-,-,-,-,-,-,-
20 Mar 2024,1.0,21764.71,Queso Alpina Parmesano 250g,7702001012084,21764.71,1.00,4135.29,21764.71,19.0,01,0,0.0,0,0,25900,25900.0,Alkosto,21765.0,25900.29,Queso Alpina Parmesano 250g,-,-,-,-,-,-,-,-,-
01 May 2024,1.0,17900.00,Queso Cheddar LaMaria Taj 400g,7706733000548,17900.0,1.00,0.0,0,0.0,0,0,0.0,0,0,17900,17900.0,Alkosto,17900.0,17900.0,Queso Cheddar LaMaria Taj 400g,-,-,-,-,-,-,-,-,-
23 Feb 2024,1.0,9440.00,Queso D/Crema Colant Taj x250g,7702129020626,11800.0,1.00,0.0,0,0.0,0,false,20.0,2360.00,11800.00,9440,11800.0,Alkosto,11800.0,11800.0,Queso D/Crema Colant Taj x250g,-,-,-,-,-,-,-,-,-
20 Mar 2024,1.0,8680.00,Queso Florida Sandw Tajad 250g,7709990134490,12400.0,1.00,0.0,0,0.0,0,false,30.0,3720.00,12400.00,8680,12400.0,Alkosto,12400.0,12400.0,Queso Florida Sandw Tajad 250g,-,-,-,-,-,-,-,-,-
07 Apr 2024,1.0,10700.00,Queso Mozzarella/R,915000,10700.0,1.00,0.0,0,0.0,0,0,0.0,0,0,10700,10700.0,Exito,10700.0,10700.0,Queso Mozzarella/R,-,-,-,-,-,-,-,-,-
02 May 2024,1.0,1680.67,RAMO GALA TAJADA PONQUÉ VAINIL,7702914597982,2000.0,1,319.33,1680.67,19.0,01,0,0.0,0,0,2319,2319.0,Dollarcity,2000.0,2319.33,RAMO GALA TAJADA PONQUÉ VAINIL,-,-,-,-,-,-,-,-,-
25 Nov 2023,1.0,9118.00,REFRE NARANYA*630g 9LT,070229,9118.0,1.000,1732.0,9118.00,19.0,01,0,0.0,0,0,10850,10850.0,Mercamio,9118.0,10850.0,REFRE NARANYA*630g 9LT,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,1050.00,REFRE TANGELO*286ml,037298,1050.0,1.000,200.0,1050.00,19.0,01,0,0.0,0,0,1250,1250.0,Mercamio,1050.0,1250.0,REFRE TANGELO*286ml,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,1050.00,REFRE TANGELO*286ml,037298,1050.0,1.000,200.0,1050.00,19.0,01,0,0.0,0,0,1250,1250.0,Mercamio,1050.0,1250.0,REFRE TANGELO*286ml,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,1050.00,REFRE TANGELO*286ml,037298,1050.0,1.000,200.0,1050.00,19.0,01,0,0.0,0,0,1250,1250.0,Mercamio,1050.0,1250.0,REFRE TANGELO*286ml,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,1050.00,REFRE TANGELO*286ml,037298,1050.0,1.000,200.0,1050.00,19.0,01,0,0.0,0,0,1250,1250.0,Mercamio,1050.0,1250.0,REFRE TANGELO*286ml,-,-,-,-,-,-,-,-,-
14 Feb 2024,1.0,4076.00,REFRE TANGELO*286ml*4und,030941,4076.0,1.000,774.0,4076.00,19.0,01,0,0.0,0,0,4850,4850.0,Mercamio,4076.0,4850.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
14 Feb 2024,1.0,4076.00,REFRE TANGELO*286ml*4und,030941,4076.0,1.000,774.0,4076.00,19.0,01,0,0.0,0,0,4850,4850.0,Mercamio,4076.0,4850.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
04 Feb 2024,1.0,4075.00,REFRE TANGELO*286ml*4und,030941,4075.0,1.000,775.0,4075.00,19.0,01,0,0.0,0,0,4850,4850.0,Mercamio,4075.0,4850.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
04 Feb 2024,1.0,4075.00,REFRE TANGELO*286ml*4und,030941,4075.0,1.000,775.0,4075.00,19.0,01,0,0.0,0,0,4850,4850.0,Mercamio,4075.0,4850.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
26 Dec 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
26 Dec 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
27 Nov 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
27 Nov 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
04 Nov 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
04 Nov 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
27 Sep 2023,2.0,7983.00,REFRE TANGELO*286ml*4und,030941,3991.5,2.000,1517.0,7983.00,19.0,01,0,0.0,0,0,5508,5508.0,Mercamio,7983.0,9500.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,3992.00,REFRE TANGELO*286ml*4und,030941,3992.0,1.000,758.0,3992.00,19.0,01,0,0.0,0,0,4750,4750.0,Mercamio,3992.0,4750.0,REFRE TANGELO*286ml*4und,-,-,-,-,-,-,-,-,-
25 Nov 2023,1.0,9118.00,REFRE TROPICALYA*630g 9LT,070234,9118.0,1.000,1732.0,9118.00,19.0,01,0,0.0,0,0,10850,10850.0,Mercamio,9118.0,10850.0,REFRE TROPICALYA*630g 9LT,-,-,-,-,-,-,-,-,-
07 Jun 2024,1.0,22500.00,REPELENTE STAY OFF*120ml NINOS SPRAY,065939,22500.0,1.000,0.0,0,0.0,0,0,0.0,0,0,22500,22500.0,Mercamio,22500.0,22500.0,REPELENTE STAY OFF*120ml NINOS SPRAY,-,-,-,-,-,-,-,-,-
23 Feb 2024,1.0,17970.59,Rapipapa McCain 9x9 Horno 1.5K,7707203352440,25672.27,1.00,3414.41,17970.59,19.0,01,false,30.0,7701.68,25672.00,21385,30550.0,Alkosto,25672.0,29086.41,Rapipapa McCain 9x9 Horno 1.5K,-,-,-,-,-,-,-,-,-
22 Apr 2024,1.0,30168.07,Recip Rectang Band Desag4150Ml,197639086007,30168.07,1.00,5731.93,30168.07,19.0,01,0,0.0,0,0,35900,35900.0,Alkosto,30168.0,35899.93,Recip Rectang Band Desag4150Ml,-,-,-,-,-,-,-,-,-
20 Mar 2024,1.0,11344.54,Refr Cifrut Citrus 250ml x15u,27707244560532,11344.54,1.00,2155.46,11344.54,19.0,01,0,0.0,0,0,13500,13500.0,Alkosto,11345.0,13500.46,Refr Cifrut Citrus 250ml x15u,-,-,-,-,-,-,-,-,-
23 May 2024,1.0,14693.00,Repelente STAY OFF,7706800002925,14693.0,1.0000,0.0,0,0.0,0,false,30.0,6297,20990,10285,14693.0,Jumbo,14693.0,14693.0,Repelente STAY OFF,-,-,-,-,-,-,-,-,-
01 May 2024,1.0,11333.33,Rosquillas Calenas 15g x12,7704547130123,11333.33,1.00,566.67,11333.33,5.0,01,0,0.0,0,0,11900,11900.0,Alkosto,11333.0,11899.67,Rosquillas Calenas 15g x12,-,-,-,-,-,-,-,-,-
25 Nov 2023,1.0,2390.00,SAL REFISAL*1000g,029166,2390.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2390,2390.0,Mercamio,2390.0,2390.0,SAL REFISAL*1000g,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,1250.00,SAL REFISAL*500g,028067,1250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,1250,1250.0,Mercamio,1250.0,1250.0,SAL REFISAL*500g,-,-,-,-,-,-,-,-,-
14 Aug 2023,1.0,1200.00,SAL REFISAL*500g,028067,1200.0,1.000,0.0,0,0.0,0,0,0.0,0,0,1200,1200.0,Mercamio,1200.0,1200.0,SAL REFISAL*500g,-,-,-,-,-,-,-,-,-
14 Aug 2023,1.0,8277.00,SALCHICHA BERNA*460g AHUMADA,027330,8277.0,1.000,1573.0,8277.00,19.0,01,0,0.0,0,0,9850,9850.0,Mercamio,8277.0,9850.0,SALCHICHA BERNA*460g AHUMADA,-,-,-,-,-,-,-,-,-
15 Nov 2023,1.0,14537.00,SALCHICHA RANCHERA*377g*11und,071732,14537.0,1.000,2763.0,14537.00,19.0,01,0,0.0,0,0,17300,17300.0,Mercamio,14537.0,17300.0,SALCHICHA RANCHERA*377g*11und,-,-,-,-,-,-,-,-,-
15 Nov 2023,1.0,14537.00,SALCHICHA RANCHERA*377g*11und,071732,14537.0,1.000,2763.0,14537.00,19.0,01,0,0.0,0,0,17300,17300.0,Mercamio,14537.0,17300.0,SALCHICHA RANCHERA*377g*11und,-,-,-,-,-,-,-,-,-
22 May 2024,1.0,20588.00,SALCHICHA RANCHERA*480g,054668,20588.0,1.000,3912.0,20588.00,19.0,01,0,0.0,0,0,24500,24500.0,Mercamio,20588.0,24500.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,20589.00,SALCHICHA RANCHERA*480g,054668,20589.0,1.000,3911.0,20589.00,19.0,01,0,0.0,0,0,24500,24500.0,Mercamio,20589.0,24500.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
31 Mar 2024,1.0,20588.00,SALCHICHA RANCHERA*480g,054668,20588.0,1.000,3912.0,20588.00,19.0,01,0,0.0,0,0,24500,24500.0,Mercamio,20588.0,24500.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
10 Mar 2024,1.0,20589.00,SALCHICHA RANCHERA*480g,054668,20589.0,1.000,3911.0,20589.00,19.0,01,0,0.0,0,0,24500,24500.0,Mercamio,20589.0,24500.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
04 Feb 2024,1.0,20588.00,SALCHICHA RANCHERA*480g,054668,20588.0,1.000,3912.0,20588.00,19.0,01,0,0.0,0,0,24500,24500.0,Mercamio,20588.0,24500.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
23 Jan 2024,1.0,20588.00,SALCHICHA RANCHERA*480g,054668,20588.0,1.000,3912.0,20588.00,19.0,01,0,0.0,0,0,24500,24500.0,Mercamio,20588.0,24500.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
15 Jan 2024,1.0,19958.00,SALCHICHA RANCHERA*480g,054668,19958.0,1.000,3792.0,19958.00,19.0,01,0,0.0,0,0,23750,23750.0,Mercamio,19958.0,23750.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
26 Dec 2023,1.0,19202.00,SALCHICHA RANCHERA*480g,054668,19202.0,1.000,3648.0,19202.00,19.0,01,0,0.0,0,0,22850,22850.0,Mercamio,19202.0,22850.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,19201.00,SALCHICHA RANCHERA*480g,054668,19201.0,1.000,3649.0,19201.00,19.0,01,0,0.0,0,0,22850,22850.0,Mercamio,19201.0,22850.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
27 Nov 2023,1.0,19202.00,SALCHICHA RANCHERA*480g,054668,19202.0,1.000,3648.0,19202.00,19.0,01,0,0.0,0,0,22850,22850.0,Mercamio,19202.0,22850.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
04 Nov 2023,1.0,19201.00,SALCHICHA RANCHERA*480g,054668,19201.0,1.000,3649.0,19201.00,19.0,01,0,0.0,0,0,22850,22850.0,Mercamio,19201.0,22850.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,16765.00,SALCHICHA RANCHERA*480g,054668,16765.0,1.000,3185.0,16765.00,19.0,01,0,0.0,0,0,19950,19950.0,Mercamio,16765.0,19950.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
07 Oct 2023,1.0,16764.00,SALCHICHA RANCHERA*480g,054668,16764.0,1.000,3186.0,16764.00,19.0,01,0,0.0,0,0,19950,19950.0,Mercamio,16764.0,19950.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
07 Sep 2023,1.0,16765.00,SALCHICHA RANCHERA*480g,054668,16765.0,1.000,3185.0,16765.00,19.0,01,0,0.0,0,0,19950,19950.0,Mercamio,16765.0,19950.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
27 Aug 2023,1.0,16765.00,SALCHICHA RANCHERA*480g,054668,16765.0,1.000,3185.0,16765.00,19.0,01,0,0.0,0,0,19950,19950.0,Mercamio,16765.0,19950.0,SALCHICHA RANCHERA*480g,-,-,-,-,-,-,-,-,-
27 Sep 2023,1.0,16765.00,SALCHICHA RANCHERA*480g P14LL17,054670,16765.0,1.000,3185.0,16765.00,19.0,01,0,0.0,0,0,19950,19950.0,Mercamio,16765.0,19950.0,SALCHICHA RANCHERA*480g P14LL17,-,-,-,-,-,-,-,-,-
13 May 2024,1.0,4664.00,SALSA CONSTANCIA*164ml INGLESA,070037,4664.0,1.000,886.0,4664.00,19.0,01,0,0.0,0,0,5550,5550.0,Mercamio,4664.0,5550.0,SALSA CONSTANCIA*164ml INGLESA,-,-,-,-,-,-,-,-,-
03 May 2024,1.0,3235.00,SALSA CONSTANCIA*190g BARBECUE/DP,070753,4622.0,1.000,615.0,3235.00,19.0,01,false,30.0,1387.00,4623.33,3850,5500.0,Mercamio,4622.0,5237.0,SALSA CONSTANCIA*190g BARBECUE/DP,-,-,-,-,-,-,-,-,-
04 Apr 2024,1.0,4622.00,SALSA CONSTANCIA*190g BARBECUE/DP,070753,4622.0,1.000,878.0,4622.00,19.0,01,0,0.0,0,0,5500,5500.0,Mercamio,4622.0,5500.0,SALSA CONSTANCIA*190g BARBECUE/DP,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,11134.00,SALSA FRUCO*380g BBQ ARTESANAL TOQUE,067126,11134.0,1.000,2116.0,11134.00,19.0,01,0,0.0,0,0,13250,13250.0,Mercamio,11134.0,13250.0,SALSA FRUCO*380g BBQ ARTESANAL TOQUE,-,-,-,-,-,-,-,-,-
03 May 2024,1.0,8782.00,SALSA FRUCO*400g TOMATE D/P,001732,8782.0,1.000,1668.0,8782.00,19.0,01,0,0.0,0,0,10450,10450.0,Mercamio,8782.0,10450.0,SALSA FRUCO*400g TOMATE D/P,-,-,-,-,-,-,-,-,-
25 Nov 2023,1.0,8361.00,SALSA FRUCO*400g TOMATE D/P,001732,8361.0,1.000,1589.0,8361.00,19.0,01,0,0.0,0,0,9950,9950.0,Mercamio,8361.0,9950.0,SALSA FRUCO*400g TOMATE D/P,-,-,-,-,-,-,-,-,-
04 Nov 2023,1.0,7555.00,SALSA FRUCO*400g TOMATE D/P,001732,7555.0,1.000,1435.0,7555.00,19.0,01,0,0.0,0,0,8990,8990.0,Mercamio,7555.0,8990.0,SALSA FRUCO*400g TOMATE D/P,-,-,-,-,-,-,-,-,-
21 Apr 2024,1.0,4538.00,SALSA SAN JORGE*160ml SOYA,072586,4538.0,1.000,862.0,4538.00,19.0,01,0,0.0,0,0,5400,5400.0,Mercamio,4538.0,5400.0,SALSA SAN JORGE*160ml SOYA,-,-,-,-,-,-,-,-,-
04 Apr 2024,1.0,1891.00,SAZONAREY*90g ZIPPER,040545,1891.0,1.000,359.0,1891.00,19.0,01,0,0.0,0,0,2250,2250.0,Mercamio,1891.0,2250.0,SAZONAREY*90g ZIPPER,-,-,-,-,-,-,-,-,-
04 Apr 2024,1.0,1891.00,SAZONAREY*90g ZIPPER,040545,1891.0,1.000,359.0,1891.00,19.0,01,0,0.0,0,0,2250,2250.0,Mercamio,1891.0,2250.0,SAZONAREY*90g ZIPPER,-,-,-,-,-,-,-,-,-
01 Oct 2023,1.0,1513.00,SAZONAREY*90g ZIPPER,040545,1891.0,1.000,287.0,1513.00,19.0,01,false,20.0,378.00,1890.00,1800,2250.0,Mercamio,1891.0,2178.0,SAZONAREY*90g ZIPPER,-,-,-,-,-,-,-,-,-
